scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method
scan_513,2026-04-08 13:53:14,48.89008288653422,8.699464978668608,48.8901510809221,8.699628539021747,48.89018246093994,8.69963477972317,3,14.651682345736823,3.5229614644467593,16.653301993270446,precomputed_wifi_multilateration
scan_514,2026-04-08 13:53:18,48.89008063227524,8.69940558419197,48.89013031048675,8.69937437865808,48.89020359611919,8.699388953335072,5,18.190253708352376,8.227607165272927,13.742353044500106,precomputed_wifi_multilateration
scan_519,2026-04-08 13:53:31,48.8900853366818,8.699177860256489,48.88930088581918,8.700848191515044,48.88933803982872,8.700863993055894,5,228.25933022527997,4.294655259635359,148.8336021423448,precomputed_wifi_multilateration
scan_520,2026-04-08 13:53:39,48.89009150595227,8.699077910142018,48.89009520537893,8.699206499605744,48.89021719689948,8.69923076065278,4,40.61753857823237,13.695703769455916,17.91473151653913,precomputed_wifi_multilateration
scan_522,2026-04-08 13:53:48,48.89009428687989,8.698986100324875,48.88876369157776,8.701459978337182,48.88881059163573,8.70148995393904,3,269.81090034171683,5.663208112252529,232.39417547653136,precomputed_wifi_multilateration
scan_523,2026-04-08 13:53:57,48.89009487029244,8.698972903414912,48.89004521384851,8.699117635461366,48.89022386824013,8.699153165305484,6,40.217048828420985,20.057112390836547,19.501095995901515,precomputed_wifi_multilateration
scan_524,2026-04-08 13:54:14,48.890064150938834,8.698930434121836,48.89018168907248,8.699143467266175,48.89022397894603,8.699151877668719,5,27.35601562936552,4.747785521720168,24.06790931289519,precomputed_wifi_multilateration
scan_526,2026-04-08 13:54:23,48.89002586722074,8.698849190701473,48.88997115206247,8.69865983327271,48.88998619488596,8.698597950845153,6,6.306980942473475,4.829044525615969,18.912029881547284,precomputed_wifi_multilateration
scan_528,2026-04-08 13:54:32,48.88999343339338,8.698771175442905,48.89010152839834,8.698796769607167,48.890131619290756,8.69868089524293,10,12.13415455858784,9.118784185837974,16.74207425662489,precomputed_wifi_multilateration
scan_529,2026-04-08 13:54:39,48.890071821532594,8.698672585344184,48.8900767226516,8.69873997349208,48.89009708732657,8.698660405380455,5,5.419474343052189,6.249540090897534,2.9504940586621764,precomputed_wifi_multilateration
scan_531,2026-04-08 13:54:48,48.89007059815828,8.698668530159678,48.88990776266639,8.698767361926699,48.88982740300013,8.69873623136153,8,22.29979250290536,9.231267183808862,27.52225200633054,precomputed_wifi_multilateration
scan_533,2026-04-08 13:55:03,48.89010247472679,8.69859077010646,48.88996163001398,8.698486328285316,48.88994071275762,8.698572376655099,7,9.12372322111752,6.714854303006743,18.05759821931502,precomputed_wifi_multilateration
scan_536,2026-04-08 13:55:18,48.89002868891375,8.698450408443371,48.8898577708592,8.698469938471623,48.88985764685443,8.698469921749416,5,2.3577989100733805,0.013858366759577795,19.093894471672847,precomputed_wifi_multilateration
scan_537,2026-04-08 13:55:27,48.88996400390268,8.69840838573441,48.88983005312117,8.698092956291786,48.88987923673522,8.69809958876443,7,12.232644893022806,5.496599507679517,24.492724371803515,precomputed_wifi_multilateration
scan_538,2026-04-08 13:55:37,48.889881018847966,8.698359820374808,48.8896890267428,8.698038962232072,48.88964208402424,8.69802241399566,14,18.299870721279294,5.364200277975901,36.29546975862734,precomputed_wifi_multilateration
scan_539,2026-04-08 13:55:46,48.88982788227848,8.698334108138951,48.88979524749145,8.698107291771615,48.8898781360219,8.698118469389735,5,12.446263216941828,9.26335051480678,16.74552585421913,precomputed_wifi_multilateration
scan_540,2026-04-08 13:55:55,48.88975531301359,8.698276424466975,48.88978312410153,8.698145217465783,48.88987584768896,8.698157721351159,6,8.06991244066649,10.362484257917334,15.985247193820033,precomputed_wifi_multilateration
scan_541,2026-04-08 13:56:04,48.88969726226518,8.698186923425363,48.88958591768462,8.698037875382179,48.88957963309604,8.69803505724866,5,13.483550656580515,0.729375435309138,17.176272433487316,precomputed_wifi_multilateration
scan_542,2026-04-08 13:56:13,48.88961263650851,8.698130088164575,48.88959404796747,8.698115363579252,48.88958745376371,8.69811278230532,5,9.166857128446074,0.7579909100492941,3.0762369030979513,precomputed_wifi_multilateration
scan_543,2026-04-08 13:56:22,48.889525429659685,8.698088812008793,48.889440327892295,8.698107889735086,48.88941477629271,8.698193293593613,5,6.6693123044855005,6.86780636832677,14.498797678909174,precomputed_wifi_multilateration
scan_545,2026-04-08 13:56:31,48.889465326928246,8.69801625675701,48.88960194283101,8.6981251374932,48.889586392980846,8.698119050567692,3,12.698516418554997,1.7874250574317505,15.435060484690318,precomputed_wifi_multilateration
scan_546,2026-04-08 13:56:40,48.88944220775769,8.697981047392993,48.888924527542855,8.69933876535997,48.8889384155426,8.699280698270536,6,229.7330100250769,4.52268068649354,110.42826735628402,precomputed_wifi_multilateration
scan_548,2026-04-08 13:56:49,48.88940004604359,8.697921319990721,48.8886014736574,8.699913640967717,48.88861521580063,8.699890605497107,4,268.1026998761148,2.2766504153270106,168.5516321701095,precomputed_wifi_multilateration
scan_549,2026-04-08 13:56:59,48.88943942766042,8.697827159160424,48.88945436735694,8.69792285728448,48.8894806,8.6978887,3,4.700065301437738,3.8442542297595166,6.426254497586316,precomputed_wifi_multilateration
scan_551,2026-04-08 13:57:18,48.88952571431101,8.697579343369538,48.88958740828185,8.69747983197782,48.889577034049026,8.697474248496736,3,21.537195303622408,1.225038369669992,9.581734417053132,precomputed_wifi_multilateration
scan_552,2026-04-08 13:57:27,48.88954186727055,8.697462208378614,48.889666827209815,8.697043749931455,48.889676047283956,8.697048712241916,5,9.656535355200614,1.0887498016864776,33.75079648883527,precomputed_wifi_multilateration
scan_555,2026-04-08 13:57:36,48.889570807595085,8.697342193114364,48.88986642835221,8.696885118760072,48.889757599999996,8.6970239,4,4.013634326985181,15.809848401011617,31.227238280495296,precomputed_wifi_multilateration
scan_563,2026-04-08 13:58:59,48.88960192311439,8.697270014090412,48.88977747508672,8.697555222005235,48.88966177758256,8.697531514480005,3,3.3535807225323224,12.995815455628687,20.266905225274897,precomputed_wifi_multilateration
scan_573,2026-04-08 14:01:10,48.887995155211264,8.697680641351576,48.887012740936406,8.699400742987436,48.8870710938806,8.699474178967849,5,216.20779626390217,8.43152732411492,166.7818192739231,precomputed_wifi_multilateration
scan_579,2026-04-08 14:02:15,48.88699034808451,8.696937076459037,48.88701165334333,8.699433512437444,48.88706006839601,8.699494441784852,5,214.92763226493284,6.99558259540633,187.35500113698026,precomputed_wifi_multilateration
scan_580,2026-04-08 14:02:37,48.88645621436865,8.697962885748854,48.88688810167184,8.699325991981192,48.8867741596463,8.699511143791048,6,198.4293879961677,18.562391682072317,118.72892478534767,precomputed_wifi_multilateration
scan_592,2026-04-08 14:03:52,48.88714105817374,8.703535527160582,48.88709008025089,8.70402479065689,48.88713043862723,8.70400534880734,3,25.243375275319902,4.712698272690045,34.41024120439684,precomputed_wifi_multilateration
scan_601,2026-04-08 14:04:43,48.88668744655333,8.707133914455683,48.88653873087076,8.707792467122452,48.8869805,8.7081113,20,42.185507986143946,54.43454498125417,78.62992116747594,precomputed_wifi_multilateration
scan_602,2026-04-08 14:04:52,48.886488445529984,8.708173429249271,48.88653873087076,8.707792467122452,48.8869805,8.7081113,20,42.185507986143946,54.43454498125417,54.96397140531452,precomputed_wifi_multilateration
scan_603,2026-04-08 14:05:01,48.88635802928222,8.709223306460068,48.88653873087076,8.707792467122452,48.8869805,8.7081113,20,42.185507986143946,54.43454498125417,106.89795766522339,precomputed_wifi_multilateration
scan_613,2026-04-08 14:06:43,48.87978138574744,8.715180063837892,48.88189732664859,8.712088909263741,48.88189732664859,8.712088909263741,3,499.9146241538442,,326.6396621864233,precomputed_wifi_multilateration
scan_614,2026-04-08 14:07:05,48.87937773554384,8.71628413741541,48.88189732664859,8.712088909263741,48.88189732664859,8.712088909263741,3,499.9146241538442,,415.93020048794654,precomputed_wifi_multilateration
