network_id,ssid,bssid,scan_count,total_observations,mean_rssi,strongest_rssi,min_radius_m,max_radius_m,overlap_point_count
NVR-2.4G_4J02F2DPAZA18E1 | 14:1f:ba:88:4f:a5,NVR-2.4G_4J02F2DPAZA18E1,14:1f:ba:88:4f:a5,2,2,-76.0,-70,6.812920690579613,17.11328304161781,0
Vodafone-2FB4 | ec:a8:1f:b8:2f:c0,Vodafone-2FB4,ec:a8:1f:b8:2f:c0,2,2,-76.0,-76,10.7977516232771,10.7977516232771,0
HaugWeiser-Gast | 92:dc:96:91:e3:18,HaugWeiser-Gast,92:dc:96:91:e3:18,2,2,-76.5,-73,8.576958985908941,14.677992676220699,0
MagentaWLAN-M9IJ | 2c:fb:0f:5d:1f:1e,MagentaWLAN-M9IJ,2c:fb:0f:5d:1f:1e,2,2,-76.5,-71,7.3564225445964135,17.11328304161781,0
PF-EVENT | 48:8b:0a:93:5b:e7,PF-EVENT,48:8b:0a:93:5b:e7,2,2,-76.5,-74,9.261187281287935,13.593563908785255,0
PF-NET-GAST | 48:8b:0a:93:5b:e8,PF-NET-GAST,48:8b:0a:93:5b:e8,2,2,-76.5,-74,9.261187281287935,13.593563908785255,0
Regionalverband Gastzugang | ea:df:70:91:be:6c,Regionalverband Gastzugang,ea:df:70:91:be:6c,2,2,-76.5,-74,9.261187281287935,13.593563908785255,0
SPFLOCSW11A | ee:55:b8:b2:55:55,SPFLOCSW11A,ee:55:b8:b2:55:55,2,2,-76.5,-74,9.261187281287935,13.593563908785255,0
i-frg | ee:55:a8:b4:81:60,i-frg,ee:55:a8:b4:81:60,2,2,-76.5,-73,8.576958985908941,14.677992676220699,0
FRITZ!Box 7690 CW | 3c:37:12:fa:66:8b,FRITZ!Box 7690 CW,3c:37:12:fa:66:8b,2,2,-77.0,-74,9.261187281287935,14.677992676220699,0
GMU-BYOD | 00:a0:57:83:4e:77,GMU-BYOD,00:a0:57:83:4e:77,2,2,-77.0,-77,11.659144011798316,11.659144011798316,0
GMU-PAEDML | 12:a0:57:83:4e:77,GMU-PAEDML,12:a0:57:83:4e:77,2,2,-77.0,-77,11.659144011798316,11.659144011798316,0
PF-EVENT | 1c:d1:e0:1a:1b:c8,PF-EVENT,1c:d1:e0:1a:1b:c8,2,2,-77.0,-72,7.943282347242816,17.11328304161781,0
Platzhirsch-intern | 74:83:c2:ca:e1:0e,Platzhirsch-intern,74:83:c2:ca:e1:0e,2,2,-77.0,-73,8.576958985908941,15.848931924611133,0
ReuchlinApo | 94:18:65:4e:30:97,ReuchlinApo,94:18:65:4e:30:97,2,2,-77.0,-72,7.943282347242816,17.11328304161781,0
Vodafone-4120 | 6c:63:9c:4a:49:4a,Vodafone-4120,6c:63:9c:4a:49:4a,2,2,-77.0,-74,9.261187281287935,14.677992676220699,0
eduroam | f8:c6:50:3f:6a:65,eduroam,f8:c6:50:3f:6a:65,2,2,-77.0,-73,8.576958985908941,15.848931924611133,0
ivs-cs-device-c75d7e | b8:27:eb:1a:b2:1c,ivs-cs-device-c75d7e,b8:27:eb:1a:b2:1c,2,2,-77.0,-73,8.576958985908941,15.848931924611133,0
AP-67437208-6d93-4d | 20:f4:1b:d1:1c:0a,AP-67437208-6d93-4d,20:f4:1b:d1:1c:0a,2,2,-77.5,-74,9.261187281287935,15.848931924611133,0
CARLINK-FDF98A | 68:8f:c9:b9:e4:90,CARLINK-FDF98A,68:8f:c9:b9:e4:90,2,2,-77.5,-72,7.943282347242816,18.478497974222908,0
DentalEyePad | 96:30:66:60:b5:7d,DentalEyePad,96:30:66:60:b5:7d,2,2,-77.5,-73,8.576958985908941,17.11328304161781,0
GoldenG8 | 50:e6:36:05:76:eb,GoldenG8,50:e6:36:05:76:eb,2,2,-77.5,-77,11.659144011798316,12.589254117941675,0
Liebelei 2.0 | 4c:1b:86:4c:24:ea,Liebelei 2.0,4c:1b:86:4c:24:ea,2,2,-77.5,-77,11.659144011798316,12.589254117941675,0
PF-NET-GAST | 1c:d1:e0:1a:1b:c7,PF-NET-GAST,1c:d1:e0:1a:1b:c7,2,2,-77.5,-73,8.576958985908941,17.11328304161781,0
hsgast | f8:c6:50:3f:6a:64,hsgast,f8:c6:50:3f:6a:64,2,2,-77.5,-74,9.261187281287935,15.848931924611133,0
hsx | f8:c6:50:3f:6a:61,hsx,f8:c6:50:3f:6a:61,2,2,-77.5,-74,9.261187281287935,15.848931924611133,0
iPhone von Muriel | b2:d9:9e:96:4d:9f,iPhone von Muriel,b2:d9:9e:96:4d:9f,2,2,-77.5,-75,10.0,14.677992676220699,0
Belkin.3f94 | 34:2c:c4:3d:1c:c5,Belkin.3f94,34:2c:c4:3d:1c:c5,2,2,-78.0,-73,8.576958985908941,18.478497974222908,0
FRITZ!Box 6690 QC | 04:b4:fe:29:e6:bb,FRITZ!Box 6690 QC,04:b4:fe:29:e6:bb,2,2,-78.0,-75,10.0,15.848931924611133,0
SchuetzleGmbH | 1c:ed:6f:0b:5a:71,SchuetzleGmbH,1c:ed:6f:0b:5a:71,2,2,-78.0,-68,5.843414133735177,27.12272579332028,0
UPC1308943 | 34:2c:c4:2f:63:a7,UPC1308943,34:2c:c4:2f:63:a7,2,2,-78.0,-78,12.589254117941675,12.589254117941675,0
BiberSmile | 92:30:66:60:bb:51,BiberSmile,92:30:66:60:bb:51,2,2,-78.5,-76,10.7977516232771,15.848931924611133,0
FRITZ!Box 4040 LR | 2c:3a:fd:22:ec:42,FRITZ!Box 4040 LR,2c:3a:fd:22:ec:42,2,2,-78.5,-76,10.7977516232771,15.848931924611133,0
Kochlöffel Gast-WLAN | 70:a7:41:ca:f7:c1,Kochlöffel Gast-WLAN,70:a7:41:ca:f7:c1,2,2,-78.5,-74,9.261187281287935,18.478497974222908,0
MagentaWLAN-ZSQ6 | 20:37:f0:1d:b3:ce,MagentaWLAN-ZSQ6,20:37:f0:1d:b3:ce,2,2,-78.5,-75,10.0,17.11328304161781,0
Bleon Aliu | 48:5d:35:ee:9b:2d,Bleon Aliu,48:5d:35:ee:9b:2d,2,2,-79.0,-79,13.593563908785255,13.593563908785255,0
DIRECT-c4-HP M281 LaserJet | 2e:6f:c9:3b:6e:c4,DIRECT-c4-HP M281 LaserJet,2e:6f:c9:3b:6e:c4,2,2,-79.0,-75,10.0,18.478497974222908,0
MagentaWLAN-COQ3 | cc:00:f1:e8:96:cf,MagentaWLAN-COQ3,cc:00:f1:e8:96:cf,2,2,-79.0,-76,10.7977516232771,17.11328304161781,0
UPCB272A86 | 54:67:51:3f:05:6f,UPCB272A86,54:67:51:3f:05:6f,2,2,-79.0,-76,10.7977516232771,17.11328304161781,0
drv | c8:0e:14:5b:da:d8,drv,c8:0e:14:5b:da:d8,2,2,-79.0,-76,10.7977516232771,17.11328304161781,0
FRITZ!Box 6690 AS | e0:08:55:ea:77:26,FRITZ!Box 6690 AS,e0:08:55:ea:77:26,2,2,-79.5,-77,11.659144011798316,17.11328304161781,0
FRITZ!Box 7530 FI | 08:b6:57:b7:30:ab,FRITZ!Box 7530 FI,08:b6:57:b7:30:ab,2,2,-79.5,-79,13.593563908785255,14.677992676220699,0
NVR083a2f9aed6c | 08:3a:2f:9a:ed:6c,NVR083a2f9aed6c,08:3a:2f:9a:ed:6c,2,2,-79.5,-74,9.261187281287935,21.544346900318832,0
WiFi4EU | 48:4a:e9:d8:b6:42,WiFi4EU,48:4a:e9:d8:b6:42,2,2,-79.5,-77,11.659144011798316,17.11328304161781,0
dm Kunden WLAN | ea:55:b8:b2:85:94,dm Kunden WLAN,ea:55:b8:b2:85:94,2,2,-79.5,-73,8.576958985908941,23.263050671536263,0
DIRECT-7T-EPSON-WF-C579RBAM | fa:25:51:9c:61:fc,DIRECT-7T-EPSON-WF-C579RBAM,fa:25:51:9c:61:fc,2,2,-80.0,-77,11.659144011798316,18.478497974222908,0
FRITZ!Box 7520 IQ | 48:5d:35:09:88:19,FRITZ!Box 7520 IQ,48:5d:35:09:88:19,2,2,-80.0,-75,10.0,21.544346900318832,0
WWSFiori | 34:b8:83:5d:0b:6d,WWSFiori,34:b8:83:5d:0b:6d,2,2,-80.0,-74,9.261187281287935,23.263050671536263,0
eduroam | 20:cc:27:39:76:45,eduroam,20:cc:27:39:76:45,2,2,-80.0,-77,11.659144011798316,18.478497974222908,0
eduroam | f8:c6:50:3f:6a:6a,eduroam,f8:c6:50:3f:6a:6a,2,2,-80.0,-74,9.261187281287935,23.263050671536263,0
hsx | f8:c6:50:3f:6a:6e,hsx,f8:c6:50:3f:6a:6e,2,2,-80.0,-74,9.261187281287935,23.263050671536263,0
o2-WLAN37 | f8:5b:3b:f8:d0:ee,o2-WLAN37,f8:5b:3b:f8:d0:ee,2,2,-80.0,-71,7.3564225445964135,29.286445646252357,0
wlanztn | 34:b8:83:5d:0b:6e,wlanztn,34:b8:83:5d:0b:6e,2,2,-80.0,-74,9.261187281287935,23.263050671536263,0
Amadeus | 00:0f:b5:de:0f:19,Amadeus,00:0f:b5:de:0f:19,2,2,-80.5,-78,12.589254117941675,18.478497974222908,0
FRITZ!Box 6690 CG | 04:b4:fe:7c:16:25,FRITZ!Box 6690 CG,04:b4:fe:7c:16:25,2,2,-80.5,-75,10.0,23.263050671536263,0
FRITZ!Box 7590 KR | 04:b4:fe:83:a0:c8,FRITZ!Box 7590 KR,04:b4:fe:83:a0:c8,2,2,-80.5,-77,11.659144011798316,19.952623149688797,0
Vodafone-28A5 | dc:73:06:35:c2:18,Vodafone-28A5,dc:73:06:35:c2:18,2,2,-80.5,-77,11.659144011798316,19.952623149688797,0
Vodafone-3C07 | 94:8f:cf:9a:54:ea,Vodafone-3C07,94:8f:cf:9a:54:ea,2,2,-80.5,-69,6.309573444801933,36.869450645195755,0
hsgast | f8:c6:50:3f:49:8b,hsgast,f8:c6:50:3f:49:8b,2,2,-80.5,-78,12.589254117941675,18.478497974222908,0
FRITZ!Box 7530 CW | 3c:37:12:e6:0f:5e,FRITZ!Box 7530 CW,3c:37:12:e6:0f:5e,2,2,-81.0,-78,12.589254117941675,19.952623149688797,0
FRITZ!Box 7530 LC | 60:b5:8d:af:3b:81,FRITZ!Box 7530 LC,60:b5:8d:af:3b:81,2,2,-81.0,-74,9.261187281287935,27.12272579332028,0
GMU-BYOD | 00:a0:57:83:4e:76,GMU-BYOD,00:a0:57:83:4e:76,2,2,-81.0,-81,15.848931924611133,15.848931924611133,0
GMU-GERAETE | 06:a0:57:83:4e:76,GMU-GERAETE,06:a0:57:83:4e:76,2,2,-81.0,-81,15.848931924611133,15.848931924611133,0
GMU-KOPIERER | 0a:a0:57:83:4e:76,GMU-KOPIERER,0a:a0:57:83:4e:76,2,2,-81.0,-81,15.848931924611133,15.848931924611133,0
GMU-PAED | 0e:a0:57:83:4e:76,GMU-PAED,0e:a0:57:83:4e:76,2,2,-81.0,-81,15.848931924611133,15.848931924611133,0
GMU-PAEDML | 12:a0:57:83:4e:76,GMU-PAEDML,12:a0:57:83:4e:76,2,2,-81.0,-81,15.848931924611133,15.848931924611133,0
Hotel Montana Wifi | dc:15:c8:32:97:c5,Hotel Montana Wifi,dc:15:c8:32:97:c5,2,2,-81.0,-76,10.7977516232771,23.263050671536263,0
PF-NET | 1c:d1:e0:18:df:ef,PF-NET,1c:d1:e0:18:df:ef,2,2,-81.0,-77,11.659144011798316,21.544346900318832,0
PF-NET-GAST | 1c:d1:e0:16:3c:ec,PF-NET-GAST,1c:d1:e0:16:3c:ec,2,2,-81.0,-76,10.7977516232771,23.263050671536263,0
UPCA9CBF9D | ac:22:05:d1:35:31,UPCA9CBF9D,ac:22:05:d1:35:31,2,2,-81.0,-81,15.848931924611133,15.848931924611133,0
Vodafone-4D3C | 9c:c8:fc:54:1d:c6,Vodafone-4D3C,9c:c8:fc:54:1d:c6,2,2,-81.0,-81,15.848931924611133,15.848931924611133,0
Vodafone-B424 | e0:db:d1:50:b4:30,Vodafone-B424,e0:db:d1:50:b4:30,2,2,-81.0,-75,10.0,25.118864315095795,0
hsgast | f8:c6:50:3e:c4:c4,hsgast,f8:c6:50:3e:c4:c4,2,2,-81.0,-75,10.0,25.118864315095795,0
hsgast | f8:c6:50:3f:6a:6b,hsgast,f8:c6:50:3f:6a:6b,2,2,-81.0,-74,9.261187281287935,27.12272579332028,0
pwn-U | 40:2b:50:eb:b7:22,pwn-U,40:2b:50:eb:b7:22,2,2,-81.0,-72,7.943282347242816,31.622776601683793,0
-= R1zZLa =- | b8:a5:35:11:aa:38,-= R1zZLa =-,b8:a5:35:11:aa:38,2,2,-81.5,-79,13.593563908785255,19.952623149688797,0
FRITZ!Box 7490 | cc:ce:1e:30:de:cd,FRITZ!Box 7490,cc:ce:1e:30:de:cd,2,2,-81.5,-72,7.943282347242816,34.14548873833603,0
FRITZ!Box 7530 PN | 2c:91:ab:be:c4:13,FRITZ!Box 7530 PN,2c:91:ab:be:c4:13,2,2,-81.5,-79,13.593563908785255,19.952623149688797,0
FritzboxPFZ9 | 3c:a6:2f:e4:34:f5,FritzboxPFZ9,3c:a6:2f:e4:34:f5,2,2,-81.5,-79,13.593563908785255,19.952623149688797,0
Vodafone-413C | ec:a8:1f:cd:41:48,Vodafone-413C,ec:a8:1f:cd:41:48,2,2,-81.5,-73,8.576958985908941,31.622776601683793,0
WLAN-967399 | d4:21:22:da:62:9d,WLAN-967399,d4:21:22:da:62:9d,2,2,-81.5,-75,10.0,27.12272579332028,0
FRITZ!Box 7590 SB | 48:5d:35:19:57:c9,FRITZ!Box 7590 SB,48:5d:35:19:57:c9,2,2,-82.0,-76,10.7977516232771,27.12272579332028,0
Vodafone-5E0E | 48:4e:fc:9e:e5:14,Vodafone-5E0E,48:4e:fc:9e:e5:14,2,2,-82.0,-82,17.11328304161781,17.11328304161781,0
WiFi-Repeater | 00:e0:20:1a:4c:67,WiFi-Repeater,00:e0:20:1a:4c:67,2,2,-82.0,-82,17.11328304161781,17.11328304161781,0
Yara  | 06:9d:04:ab:20:7a,Yara ,06:9d:04:ab:20:7a,2,2,-82.0,-78,12.589254117941675,23.263050671536263,0
AGP Mitarbeiter | 86:5a:1c:33:f0:13,AGP Mitarbeiter,86:5a:1c:33:f0:13,2,2,-82.5,-78,12.589254117941675,25.118864315095795,0
Elemenz Team | 2c:91:ab:82:7a:00,Elemenz Team,2c:91:ab:82:7a:00,2,2,-82.5,-77,11.659144011798316,27.12272579332028,0
F26 WLAN | 2c:91:ab:91:cd:1e,F26 WLAN,2c:91:ab:91:cd:1e,2,2,-82.5,-78,12.589254117941675,25.118864315095795,0
FRITZ!Box 7490 | e0:28:6d:db:9a:14,FRITZ!Box 7490,e0:28:6d:db:9a:14,2,2,-82.5,-80,14.677992676220699,21.544346900318832,0
HaugWeiser | ae:8b:a9:20:a3:eb,HaugWeiser,ae:8b:a9:20:a3:eb,2,2,-82.5,-76,10.7977516232771,29.286445646252357,0
HaugWeiser-Gast | ae:8b:a9:10:a3:eb,HaugWeiser-Gast,ae:8b:a9:10:a3:eb,2,2,-82.5,-80,14.677992676220699,21.544346900318832,0
PF-EVENT | 1c:d1:e0:1a:1f:0d,PF-EVENT,1c:d1:e0:1a:1f:0d,2,2,-82.5,-77,11.659144011798316,27.12272579332028,0
PF-NET-GAST | 1c:d1:e0:1a:1f:0c,PF-NET-GAST,1c:d1:e0:1a:1f:0c,2,2,-82.5,-78,12.589254117941675,25.118864315095795,0
UPC7AE74C5 | 54:67:51:77:9c:27,UPC7AE74C5,54:67:51:77:9c:27,2,2,-82.5,-78,12.589254117941675,25.118864315095795,0
Vodafone-7FF9 | 48:4e:fc:9c:44:4c,Vodafone-7FF9,48:4e:fc:9c:44:4c,2,2,-82.5,-80,14.677992676220699,21.544346900318832,0
WLAN-Handy | 22:6a:1b:7b:b6:94,WLAN-Handy,22:6a:1b:7b:b6:94,2,2,-82.5,-81,15.848931924611133,19.952623149688797,0
DIRECT-MBUX 79499 | b2:00:73:06:9e:83,DIRECT-MBUX 79499,b2:00:73:06:9e:83,2,2,-83.0,-79,13.593563908785255,25.118864315095795,0
FRITZ!Box 6660 Cable RQ | e8:df:70:6b:46:8b,FRITZ!Box 6660 Cable RQ,e8:df:70:6b:46:8b,2,2,-83.0,-81,15.848931924611133,21.544346900318832,0
FRITZ!Box 6670 CY | 50:e6:36:6c:86:ad,FRITZ!Box 6670 CY,50:e6:36:6c:86:ad,2,2,-83.0,-76,10.7977516232771,31.622776601683793,0
IPOSNOW-N | e0:63:da:08:0b:c7,IPOSNOW-N,e0:63:da:08:0b:c7,2,2,-83.0,-76,10.7977516232771,31.622776601683793,0
ML-1989 | ce:ce:1e:25:49:52,ML-1989,ce:ce:1e:25:49:52,2,2,-83.0,-80,14.677992676220699,23.263050671536263,0
PF-EVENT | 1c:d1:e0:18:df:ed,PF-EVENT,1c:d1:e0:18:df:ed,2,2,-83.0,-80,14.677992676220699,23.263050671536263,0
PF-NET | 1c:d1:e0:1a:1f:0f,PF-NET,1c:d1:e0:1a:1f:0f,2,2,-83.0,-77,11.659144011798316,29.286445646252357,0
PF-NET | 20:cc:27:45:25:8e,PF-NET,20:cc:27:45:25:8e,2,2,-83.0,-78,12.589254117941675,27.12272579332028,0
PF-NET-GAST | 20:cc:27:45:25:8c,PF-NET-GAST,20:cc:27:45:25:8c,2,2,-83.0,-78,12.589254117941675,27.12272579332028,0
PF-NET-PLUS | 20:cc:27:45:25:8f,PF-NET-PLUS,20:cc:27:45:25:8f,2,2,-83.0,-78,12.589254117941675,27.12272579332028,0
Paedagogisches_Zentrum_privat | dc:39:6f:e3:e6:d8,Paedagogisches_Zentrum_privat,dc:39:6f:e3:e6:d8,2,2,-83.0,-80,14.677992676220699,23.263050671536263,0
PatientenWLAN | b0:f2:08:12:6f:6f,PatientenWLAN,b0:f2:08:12:6f:6f,2,2,-83.0,-80,14.677992676220699,23.263050671536263,0
SMART-8585 | 7e:77:16:6d:f4:e8,SMART-8585,7e:77:16:6d:f4:e8,2,2,-83.0,-78,12.589254117941675,27.12272579332028,0
Vodafone Homespot | be:5b:d5:ba:2b:ba,Vodafone Homespot,be:5b:d5:ba:2b:ba,2,2,-83.0,-80,14.677992676220699,23.263050671536263,0
WLAN-Intern | 1c:6a:1b:7b:b6:94,WLAN-Intern,1c:6a:1b:7b:b6:94,2,2,-83.0,-81,15.848931924611133,21.544346900318832,0
WLAN-QUV2KV | 58:ba:d4:14:a7:93,WLAN-QUV2KV,58:ba:d4:14:a7:93,2,2,-83.0,-79,13.593563908785255,25.118864315095795,0
devolo-f4068d0a1df2 | f4:06:8d:0a:1d:f2,devolo-f4068d0a1df2,f4:06:8d:0a:1d:f2,2,2,-83.0,-78,12.589254117941675,27.12272579332028,0
drv5 | c8:0e:14:5b:da:d9,drv5,c8:0e:14:5b:da:d9,2,2,-83.0,-80,14.677992676220699,23.263050671536263,0
hsgast | 20:cc:27:39:77:64,hsgast,20:cc:27:39:77:64,2,2,-83.0,-78,12.589254117941675,27.12272579332028,0
o2-WLAN40 | a4:97:33:6b:e9:16,o2-WLAN40,a4:97:33:6b:e9:16,2,2,-83.0,-79,13.593563908785255,25.118864315095795,0
#BBBankFree.Wifi.Plus | 78:9a:18:98:04:54,#BBBankFree.Wifi.Plus,78:9a:18:98:04:54,2,2,-83.5,-79,13.593563908785255,27.12272579332028,0
EPOC | 1c:af:f7:2a:46:08,EPOC,1c:af:f7:2a:46:08,2,2,-83.5,-76,10.7977516232771,34.14548873833603,0
FRITZ!Box 6490 Cable | dc:39:6f:57:f8:2d,FRITZ!Box 6490 Cable,dc:39:6f:57:f8:2d,2,2,-83.5,-73,8.576958985908941,42.986623470822764,0
GeraeteEle | 72:d7:9a:12:84:9d,GeraeteEle,72:d7:9a:12:84:9d,2,2,-83.5,-74,9.261187281287935,39.810717055349734,0
PF-EVENT | 20:cc:27:45:25:8d,PF-EVENT,20:cc:27:45:25:8d,2,2,-83.5,-78,12.589254117941675,29.286445646252357,0
PF-NET-GAST | 1c:d1:e0:18:df:ec,PF-NET-GAST,1c:d1:e0:18:df:ec,2,2,-83.5,-80,14.677992676220699,25.118864315095795,0
eduroam | f8:c6:50:42:19:c5,eduroam,f8:c6:50:42:19:c5,2,2,-83.5,-80,14.677992676220699,25.118864315095795,0
hsweb | f8:c6:50:42:19:c3,hsweb,f8:c6:50:42:19:c3,2,2,-83.5,-80,14.677992676220699,25.118864315095795,0
Elemenz Team | e2:21:f9:32:0b:3c,Elemenz Team,e2:21:f9:32:0b:3c,2,2,-84.0,-80,14.677992676220699,27.12272579332028,0
GeraeteEle | 72:d7:9a:12:83:d3,GeraeteEle,72:d7:9a:12:83:d3,2,2,-84.0,-74,9.261187281287935,42.986623470822764,0
HotspotMZTf | c8:84:4e:2c:34:ec,HotspotMZTf,c8:84:4e:2c:34:ec,2,2,-84.0,-78,12.589254117941675,31.622776601683793,0
PF-EVENT | 1c:d1:e0:14:f0:cd,PF-EVENT,1c:d1:e0:14:f0:cd,2,2,-84.0,-76,10.7977516232771,36.869450645195755,0
PF-EVENT | 1c:d1:e0:17:c4:6d,PF-EVENT,1c:d1:e0:17:c4:6d,2,2,-84.0,-74,9.261187281287935,42.986623470822764,0
PF-NET | 1c:d1:e0:14:f0:cf,PF-NET,1c:d1:e0:14:f0:cf,2,2,-84.0,-76,10.7977516232771,36.869450645195755,0
PF-NET-GAST | 1c:d1:e0:18:99:e7,PF-NET-GAST,1c:d1:e0:18:99:e7,2,2,-84.0,-78,12.589254117941675,31.622776601683793,0
PF-NET-GAST | 1c:d1:e0:18:cc:4c,PF-NET-GAST,1c:d1:e0:18:cc:4c,2,2,-84.0,-81,15.848931924611133,25.118864315095795,0
Palliativ | 7c:f1:7e:ed:c8:f0,Palliativ,7c:f1:7e:ed:c8:f0,2,2,-84.0,-82,17.11328304161781,23.263050671536263,0
Speedport Gastzugang | 84:90:0a:ad:a0:56,Speedport Gastzugang,84:90:0a:ad:a0:56,2,2,-84.0,-78,12.589254117941675,31.622776601683793,0
Vodafone Hotspot | 92:5c:14:71:ed:9e,Vodafone Hotspot,92:5c:14:71:ed:9e,2,2,-84.0,-84,19.952623149688797,19.952623149688797,0
dm CONNECT | f6:55:b8:b2:55:55,dm CONNECT,f6:55:b8:b2:55:55,2,2,-84.0,-77,11.659144011798316,34.14548873833603,0
hsweb | f8:c6:50:3e:c4:cc,hsweb,f8:c6:50:3e:c4:cc,2,2,-84.0,-80,14.677992676220699,27.12272579332028,0
inab-jugend | 1c:ed:6f:36:6b:47,inab-jugend,1c:ed:6f:36:6b:47,2,2,-84.0,-80,14.677992676220699,27.12272579332028,0
laudanum75172 | cc:2d:e0:3e:9e:a5,laudanum75172,cc:2d:e0:3e:9e:a5,2,2,-84.0,-78,12.589254117941675,31.622776601683793,0
Adrenlol | 70:54:25:5d:86:36,Adrenlol,70:54:25:5d:86:36,2,2,-84.5,-82,17.11328304161781,25.118864315095795,0
BiberSmile | 96:30:66:60:bb:52,BiberSmile,96:30:66:60:bb:52,2,2,-84.5,-80,14.677992676220699,29.286445646252357,0
EDENW22 | 0c:72:74:11:9a:47,EDENW22,0c:72:74:11:9a:47,2,2,-84.5,-80,14.677992676220699,29.286445646252357,0
HaugWeiser-INT | 88:dc:96:91:e3:19,HaugWeiser-INT,88:dc:96:91:e3:19,2,2,-84.5,-80,14.677992676220699,29.286445646252357,0
My VW 8719 | 7a:f5:05:19:72:4d,My VW 8719,7a:f5:05:19:72:4d,2,2,-84.5,-80,14.677992676220699,29.286445646252357,0
PF-EVENT | 1c:d1:e0:18:99:e8,PF-EVENT,1c:d1:e0:18:99:e8,2,2,-84.5,-79,13.593563908785255,31.622776601683793,0
SJR_Gast | 06:a0:57:a2:6f:64,SJR_Gast,06:a0:57:a2:6f:64,2,2,-84.5,-80,14.677992676220699,29.286445646252357,0
Vodafone-481768 | a0:95:7f:3c:14:01,Vodafone-481768,a0:95:7f:3c:14:01,2,2,-84.5,-80,14.677992676220699,29.286445646252357,0
Vodafone-AB70 | 64:67:72:88:ab:76,Vodafone-AB70,64:67:72:88:ab:76,2,2,-84.5,-78,12.589254117941675,34.14548873833603,0
WLAN-486874 | cc:d4:2e:e2:e4:68,WLAN-486874,cc:d4:2e:e2:e4:68,2,2,-84.5,-81,15.848931924611133,27.12272579332028,0
nao | f8:c6:50:3f:49:8d,nao,f8:c6:50:3f:49:8d,2,2,-84.5,-82,17.11328304161781,25.118864315095795,0
tg-staff75172 | ce:2d:e0:3e:9e:a5,tg-staff75172,ce:2d:e0:3e:9e:a5,2,2,-84.5,-79,13.593563908785255,31.622776601683793,0
Dr. Sander Patientenzugang | ba:fb:e4:4e:31:17,Dr. Sander Patientenzugang,ba:fb:e4:4e:31:17,2,2,-85.0,-81,15.848931924611133,29.286445646252357,0
FRITZ!Box 6591 Cable YA | dc:15:c8:f5:22:50,FRITZ!Box 6591 Cable YA,dc:15:c8:f5:22:50,2,2,-85.0,-82,17.11328304161781,27.12272579332028,0
FRITZ!Box 6690 HA | e0:08:55:e3:65:66,FRITZ!Box 6690 HA,e0:08:55:e3:65:66,2,2,-85.0,-82,17.11328304161781,27.12272579332028,0
IFD-intern | 48:2f:6b:5e:9e:b0,IFD-intern,48:2f:6b:5e:9e:b0,2,2,-85.0,-80,14.677992676220699,31.622776601683793,0
MagentaWLAN-562S | 8c:83:94:5d:bc:7d,MagentaWLAN-562S,8c:83:94:5d:bc:7d,2,2,-85.0,-82,17.11328304161781,27.12272579332028,0
Music DAB 7000i 00:22:61:68:85: | 00:22:61:68:85:ea,Music DAB 7000i 00:22:61:68:85:,00:22:61:68:85:ea,2,2,-85.0,-81,15.848931924611133,29.286445646252357,0
Ratssaal_Medientechnik | 60:22:32:70:a1:53,Ratssaal_Medientechnik,60:22:32:70:a1:53,2,2,-85.0,-80,14.677992676220699,31.622776601683793,0
Vodafone-A410 | 0c:7f:b2:7f:8b:89,Vodafone-A410,0c:7f:b2:7f:8b:89,2,2,-85.0,-81,15.848931924611133,29.286445646252357,0
Vodafone-C54C | 1c:9e:cc:cb:c5:58,Vodafone-C54C,1c:9e:cc:cb:c5:58,2,2,-85.0,-80,14.677992676220699,31.622776601683793,0
WLAN-732642 | 84:90:0a:ad:a0:55,WLAN-732642,84:90:0a:ad:a0:55,2,2,-85.0,-79,13.593563908785255,34.14548873833603,0
WLANPP-01 | 50:e6:36:69:1f:3d,WLANPP-01,50:e6:36:69:1f:3d,2,2,-85.0,-80,14.677992676220699,31.622776601683793,0
hsx | f8:c6:50:3f:49:8e,hsx,f8:c6:50:3f:49:8e,2,2,-85.0,-83,18.478497974222908,25.118864315095795,0
CarPlay_7876 | 84:70:51:08:78:76,CarPlay_7876,84:70:51:08:78:76,2,2,-85.5,-82,17.11328304161781,29.286445646252357,0
FRITZ!Box 6660 Cable IO_EXT | 30:16:9d:fd:b7:61,FRITZ!Box 6660 Cable IO_EXT,30:16:9d:fd:b7:61,2,2,-85.5,-82,17.11328304161781,29.286445646252357,0
Fielmann | d0:4d:c6:a2:39:d2,Fielmann,d0:4d:c6:a2:39:d2,2,2,-85.5,-79,13.593563908785255,36.869450645195755,0
KlickandShow-1360 | d4:b7:61:9f:3e:23,KlickandShow-1360,d4:b7:61:9f:3e:23,2,2,-85.5,-83,18.478497974222908,27.12272579332028,0
MFB | 18:fd:74:bb:ef:10,MFB,18:fd:74:bb:ef:10,2,2,-85.5,-84,19.952623149688797,25.118864315095795,0
PF-NET | 1c:d1:e0:18:99:e9,PF-NET,1c:d1:e0:18:99:e9,2,2,-85.5,-80,14.677992676220699,34.14548873833603,0
PF-NET-GAST | 1c:d1:e0:16:27:8c,PF-NET-GAST,1c:d1:e0:16:27:8c,2,2,-85.5,-79,13.593563908785255,36.869450645195755,0
