scan_id,timestamp,raw_latitude,raw_longitude,latitude,longitude,snap_distance_m,road_type,snapped,segment_id,match_score,candidate_count
scan_222,2026-04-08 13:15:22,48.89139181408476,8.700761327675627,48.89141600722696,8.70076158575362,2.6932468297175025,pedestrian,True,480:5,2.6932468297175025,6
scan_223,2026-04-08 13:15:25,48.89139961888933,8.70076054366346,48.891416011226106,8.700760718527137,1.8248398118160791,pedestrian,True,480:5,1.8248398118160791,6
scan_224,2026-04-08 13:15:34,48.89139357215738,8.700813566697208,48.89141576642921,8.70081380345245,2.470727108368551,pedestrian,True,480:5,2.470727108368551,6
scan_225,2026-04-08 13:15:42,48.89138321236207,8.700888514835215,48.89141542031928,8.700888858410428,3.5854779809956208,pedestrian,True,480:5,3.5854779809956208,6
scan_226,2026-04-08 13:15:43,48.89138095671722,8.700902611481208,48.891415355205964,8.70090297842369,3.829333949599592,pedestrian,True,480:5,3.829333949599592,6
scan_227,2026-04-08 13:15:49,48.89136206807266,8.700964203098406,48.891415070266,8.700964768493925,5.900349282028786,pedestrian,True,480:5,5.900349282028786,6
scan_228,2026-04-08 13:16:00,48.89137231473519,8.701041388230967,48.89141471485446,8.701041840529998,4.720097368154436,pedestrian,True,480:5,4.720097368154436,6
scan_229,2026-04-08 13:16:04,48.89139994633529,8.701013023203355,48.891414847010275,8.701013182154874,1.6587839370433888,pedestrian,True,480:5,1.6587839370433888,6
scan_230,2026-04-08 13:16:29,48.891528836034325,8.700926780316639,48.89152341286542,8.700926372234138,0.60444556738849,pedestrian,True,815:22,0.60444556738849,6
scan_231,2026-04-08 13:16:39,48.89157586587517,8.70089202059816,48.8915243,8.7008991,5.763651300006346,pedestrian,True,815:22,5.763651300006346,6
scan_232,2026-04-08 13:16:41,48.89159341695891,8.700891512509841,48.8915243,8.7008991,7.7141152121860666,pedestrian,True,815:22,7.7141152121860666,6
scan_233,2026-04-08 13:21:07,48.891332,8.70081253,48.89132862481658,8.700812028329427,0.37751531145783285,pedestrian,True,815:48,0.37751531145783285,6
scan_234,2026-04-08 13:21:11,48.891347357384085,8.700908772171562,48.8913233,8.7008949,2.8640771993724163,pedestrian,True,815:48,2.8640771993724163,6
scan_235,2026-04-08 13:21:19,48.89135907992793,8.701005949847762,48.89141487761669,8.701006545063919,6.211551486129221,pedestrian,True,480:5,6.211551486129221,6
scan_236,2026-04-08 13:21:26,48.89138071160203,8.701044575656445,48.89141470056967,8.7010449382304,3.783744938726724,pedestrian,True,480:5,3.783744938726724,6
scan_237,2026-04-08 13:21:35,48.89139212296492,8.701098426919684,48.891414452812406,8.701098665121162,2.4858197605666006,pedestrian,True,480:5,2.4858197605666006,6
scan_238,2026-04-08 13:21:46,48.89141289902663,8.701192330557548,48.89141402082656,8.701192342524243,0.12488183921787131,pedestrian,True,480:5,0.12488183921787131,6
scan_239,2026-04-08 13:21:51,48.89139178949341,8.701236336165433,48.89141381686982,8.70123657114033,2.4521478526487774,pedestrian,True,480:5,2.4521478526487774,6
scan_240,2026-04-08 13:21:55,48.89137592136886,8.701258079587715,48.891375134989154,8.701280475732242,1.641546310548525,pedestrian,True,456:0,1.641546310548525,6
scan_241,2026-04-08 13:22:00,48.89136657671654,8.701255230703266,48.89136571716503,8.701279710782392,1.794290576588188,pedestrian,True,456:0,1.794290576588188,6
scan_242,2026-04-08 13:22:07,48.89136680002006,8.701257144481579,48.89136600683954,8.701279734310807,1.655742913305652,pedestrian,True,456:0,1.655742913305652,6
scan_243,2026-04-08 13:22:14,48.891372359143226,8.701261963704354,48.89137171888622,8.701280198263966,1.336519156266398,pedestrian,True,456:0,1.336519156266398,6
scan_244,2026-04-08 13:22:22,48.89139897596304,8.701249146228088,48.891397811241596,8.70128231757975,2.431324051661959,pedestrian,True,456:0,2.431324051661959,6
scan_245,2026-04-08 13:22:26,48.89140739201508,8.701239734630661,48.891405873837165,8.701282972453019,3.1691545413169635,pedestrian,True,456:0,3.1691545413169635,6
scan_246,2026-04-08 13:22:28,48.891402759998456,8.701256082002603,48.891401827354095,8.701282643782982,1.9468694332163212,pedestrian,True,456:0,1.9468694332163212,6
scan_247,2026-04-08 13:22:36,48.89140320611991,8.701280453663207,48.89140312551755,8.701282749224527,0.16825521713614455,pedestrian,True,456:0,0.16825521713614455,6
scan_248,2026-04-08 13:22:43,48.89140685694671,8.701295950185527,48.891413597713665,8.701295953071542,0.7503822072917106,pedestrian,True,480:6,0.7503822072917106,6
scan_249,2026-04-08 13:22:51,48.8914056731127,8.701297251027107,48.891413597472805,8.701297254419869,0.8821398018390862,pedestrian,True,480:6,0.8821398018390862,6
scan_250,2026-04-08 13:22:53,48.891404827373954,8.701298704793869,48.89141359720367,8.701298708548611,0.9762574830340719,pedestrian,True,480:6,0.9762574830340719,6
scan_251,2026-04-08 13:22:58,48.89141261630305,8.701284685704522,48.89141359979898,8.701284686125598,0.10948277126864317,pedestrian,True,480:6,0.10948277126864317,6
scan_252,2026-04-08 13:23:15,48.89141475364461,8.701293886877147,48.89141359809617,8.701293886382407,0.12863565734371232,pedestrian,True,480:6,0.12863565734371232,6
scan_253,2026-04-08 13:23:20,48.891412697118696,8.701342825404682,48.89141358903836,8.70134282578655,0.0992885006724367,pedestrian,True,480:6,0.0992885006724367,6
scan_254,2026-04-08 13:23:26,48.89140559404409,8.701377169494942,48.89141358268131,8.701377172915223,0.8892951307828233,pedestrian,True,480:6,0.8892951307828233,6
scan_255,2026-04-08 13:23:29,48.89140286119071,8.701407474263366,48.891413577072214,8.701407478851298,1.1928919759831795,pedestrian,True,480:6,1.1928919759831795,6
scan_256,2026-04-08 13:23:33,48.89138886550364,8.701456315466855,48.89141356803146,8.701456326043074,2.7498855055475535,pedestrian,True,480:6,2.7498855055475535,6
scan_257,2026-04-08 13:23:40,48.89137660440869,8.701443657386907,48.891413570373274,8.701443673213628,4.115051340387242,pedestrian,True,480:6,4.115051340387242,6
scan_258,2026-04-08 13:23:43,48.89139236047141,8.701428216410749,48.89141357323238,8.701428225492847,2.361404644741574,pedestrian,True,480:6,2.361404644741574,6
scan_259,2026-04-08 13:23:48,48.89144644468569,8.701387483343451,48.89141358077563,8.701387469272982,3.6584106133191705,pedestrian,True,480:6,3.6584106133191705,6
scan_260,2026-04-08 13:23:55,48.89145031654221,8.701404217471746,48.89141357767875,8.70140420174224,4.089770442890125,pedestrian,True,480:6,4.089770442890125,6
scan_261,2026-04-08 13:24:00,48.89145577111527,8.701467916851918,48.89141356588955,8.701467898782022,4.698285913061298,pedestrian,True,480:6,4.698285913061298,6
scan_262,2026-04-08 13:24:10,48.8914421089298,8.701639795046729,48.89141353407685,8.701639782812592,3.1809527569751976,pedestrian,True,480:6,3.1809527569751976,6
scan_263,2026-04-08 13:24:18,48.89148266781629,8.701681243019001,48.8915013,8.7016853,2.095281835647522,pedestrian,True,815:31,2.095281835647522,6
scan_264,2026-04-08 13:24:22,48.89150147323288,8.701696885399295,48.891501407951615,8.701696886806248,0.007267839772853779,pedestrian,True,815:31,0.007267839772853779,6
scan_265,2026-04-08 13:24:27,48.89151362203793,8.701734260182338,48.89150175853292,8.701734515866669,1.3207779614465247,pedestrian,True,815:31,1.3207779614465247,6
scan_266,2026-04-08 13:24:35,48.89153123002783,8.701798537235137,48.8915022,8.7017819,3.453430924829005,pedestrian,True,815:31,3.453430924829005,6
scan_267,2026-04-08 13:24:44,48.89157249920287,8.701872821064171,48.891502311481226,8.701873242567427,7.813358079095997,pedestrian,True,815:33,7.813358079095997,6
scan_268,2026-04-08 13:24:48,48.8915702610563,8.701921677532907,48.89150243827839,8.701922084833786,7.550090490628371,pedestrian,True,815:33,7.550090490628371,6
scan_269,2026-04-08 13:24:49,48.89156850121348,8.701929510829396,48.89150245858629,8.701929907439805,7.351922567144021,pedestrian,True,815:33,7.351922567144021,6
